Div,Date,Time,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,Avg>2.5,Avg<2.5
P1,12/01/2025,15:30,Nacional,Porto,2,0,H,2,0,H,7,13,4,3,8,11,1,10,3,6,0,0,1.73,2.09
P1,17/01/2025,20:15,Benfica,Famalicao,4,0,H,2,0,H,21,1,12,0,13,8,7,2,3,0,0,0,1.54,2.41
P1,18/01/2025,20:30,Guimaraes,Arouca,2,2,D,2,0,H,17,19,7,6,13,9,9,5,1,3,0,0,1.94,1.84
P1,18/01/2025,15:30,Santa Clara,Estoril,2,3,A,1,2,A,15,8,5,3,14,16,7,1,2,2,0,0,2.39,1.55
P1,18/01/2025,18:00,Rio Ave,Sp Lisbon,0,3,A,0,2,A,2,29,0,13,16,11,0,8,1,1,0,0,1.51,2.47
P1,19/01/2025,15:30,Nacional,AVS,3,1,H,3,1,H,17,13,7,3,12,14,4,6,2,4,0,0,2.25,1.62
P1,19/01/2025,18:00,Estrela,Sp Braga,0,1,A,0,0,D,7,13,3,5,21,9,1,8,3,1,0,0,1.83,1.95
P1,19/01/2025,15:30,Moreirense,Farense,0,0,D,0,0,D,14,5,4,0,16,14,6,3,2,4,0,0,2.51,1.5
P1,19/01/2025,20:30,Gil Vicente,Porto,3,1,H,1,0,H,8,18,3,3,10,18,4,6,3,6,0,1,1.94,1.84
P1,20/01/2025,20:15,Boavista,Casa Pia,2,3,A,1,2,A,10,9,5,6,13,14,2,3,3,2,1,0,2.37,1.55
P1,24/01/2025,20:15,Arouca,Moreirense,1,0,H,0,0,D,16,7,5,1,18,11,10,2,3,0,0,0,2.53,1.51
P1,25/01/2025,20:30,Sp Lisbon,Nacional,2,0,H,1,0,H,15,3,5,1,12,16,6,2,1,1,0,0,1.36,2.95
P1,25/01/2025,15:30,Farense,Rio Ave,1,2,A,0,1,A,15,9,5,2,16,10,9,2,5,4,0,0,2.41,1.54
P1,25/01/2025,18:00,Casa Pia,Benfica,3,1,H,1,1,D,8,19,3,7,12,10,2,9,2,0,0,0,1.72,2.11
P1,25/01/2025,15:30,Famalicao,Estrela,0,0,D,0,0,D,10,4,2,1,14,15,5,2,1,3,0,0,2.25,1.62
P1,26/01/2025,20:30,Sp Braga,Boavista,3,0,H,2,0,H,15,9,5,3,12,7,11,3,2,0,0,1,1.54,2.39
P1,26/01/2025,15:30,Estoril,Guimaraes,1,0,H,0,0,D,13,7,5,2,17,20,2,5,3,3,0,0,2.01,1.79
P1,26/01/2025,18:00,Porto,Santa Clara,1,1,D,0,1,A,21,2,7,1,12,23,7,2,0,0,0,0,2.12,1.71
P1,27/01/2025,20:15,AVS,Gil Vicente,1,0,H,0,0,D,8,10,1,0,17,10,1,8,3,1,0,0,2.34,1.57
P1,31/01/2025,20:15,Boavista,Famalicao,0,2,A,0,1,A,4,20,1,4,12,16,2,7,3,1,0,0,2.54,1.51
P1,01/02/2025,18:00,Gil Vicente,Estoril,1,2,A,1,1,D,9,19,6,6,12,14,3,3,0,1,1,0,2.21,1.65
P1,01/02/2025,15:30,Santa Clara,Casa Pia,2,1,H,0,1,A,16,5,6,2,10,10,5,2,2,2,0,0,2.66,1.44
P1,01/02/2025,20:30,Guimaraes,AVS,2,0,H,0,0,D,14,4,8,1,14,20,8,2,1,5,0,1,1.89,1.9
P1,01/02/2025,15:30,Nacional,Arouca,1,2,A,1,2,A,19,11,4,6,15,20,3,3,5,1,0,1,2.2,1.65
P1,02/02/2025,20:30,Estrela,Benfica,2,3,A,1,3,A,7,14,3,8,14,17,0,7,3,2,0,0,1.58,2.32
P1,02/02/2025,18:00,Sp Lisbon,Farense,3,1,H,2,1,H,21,6,7,2,12,8,9,1,1,0,0,0,1.41,2.75
P1,03/02/2025,20:45,Rio Ave,Porto,2,2,D,1,0,H,9,23,3,8,18,8,3,5,1,3,1,0,1.75,2.04
P1,03/02/2025,18:45,Moreirense,Sp Braga,1,2,A,1,0,H,10,13,6,5,18,11,1,9,2,1,0,0,2.04,1.76
P1,07/02/2025,20:15,Porto,Sp Lisbon,1,1,D,0,1,A,17,13,2,3,16,14,6,3,3,4,0,2,2.21,1.66
P1,08/02/2025,20:30,Famalicao,Guimaraes,0,0,D,0,0,D,8,7,2,2,16,19,4,11,3,2,0,0,2.38,1.57
P1,08/02/2025,15:30,AVS,Santa Clara,1,2,A,0,0,D,9,8,3,4,11,15,2,3,0,0,0,0,2.61,1.47
P1,08/02/2025,18:00,Benfica,Moreirense,3,2,H,3,1,H,11,8,6,4,14,10,6,6,0,1,0,0,1.57,2.35
P1,09/02/2025,20:30,Casa Pia,Estrela,1,0,H,1,0,H,15,13,4,3,17,16,5,2,4,4,0,0,2.32,1.59
P1,09/02/2025,18:00,Sp Braga,Gil Vicente,2,0,H,1,0,H,14,6,6,4,18,9,4,2,0,0,0,1,1.88,1.92
P1,09/02/2025,15:30,Estoril,Boavista,2,1,H,1,0,H,13,9,5,5,25,12,5,3,2,1,0,0,2.08,1.74
P1,09/02/2025,15:30,Farense,Nacional,0,2,A,0,0,D,21,11,6,4,16,15,12,3,1,4,1,1,2.23,1.65
P1,10/02/2025,20:15,Arouca,Rio Ave,1,1,D,0,0,D,16,12,4,4,20,10,6,3,0,1,0,0,2.1,1.71
P1,14/02/2025,20:15,Boavista,Estrela,0,1,A,0,1,A,14,9,1,6,23,17,7,4,2,2,0,0,2.58,1.5
P1,15/02/2025,15:30,Moreirense,Casa Pia,3,2,H,3,0,H,10,15,5,4,17,16,4,5,0,0,0,0,2.54,1.5
P1,15/02/2025,18:00,Santa Clara,Benfica,0,1,A,0,0,D,10,17,3,6,21,17,2,5,6,3,1,0,2.23,1.65
P1,15/02/2025,17:00,Nacional,Estoril,2,2,D,1,1,D,18,7,6,4,15,14,7,3,3,3,0,0,2.15,1.69
P1,15/02/2025,20:30,Sp Lisbon,Arouca,2,2,D,1,2,A,21,15,8,7,6,13,9,9,3,3,1,0,1.57,2.39
P1,16/02/2025,20:30,Guimaraes,Sp Braga,0,0,D,0,0,D,16,6,3,3,11,15,7,4,5,3,0,0,2.04,1.78
P1,16/02/2025,15:30,Rio Ave,AVS,1,1,D,0,1,A,16,11,3,3,14,19,2,4,0,0,0,0,2.27,1.62
P1,16/02/2025,18:00,Farense,Porto,0,1,A,0,0,D,8,11,2,2,15,10,2,4,4,2,1,0,1.9,1.91
P1,17/02/2025,20:15,Gil Vicente,Famalicao,0,2,A,0,1,A,14,20,2,6,11,19,5,11,2,2,0,0,2.53,1.5
P1,21/02/2025,20:15,Sp Braga,Nacional,1,0,H,1,0,H,20,8,7,3,14,14,7,6,1,2,0,0,1.73,2.1
P1,22/02/2025,20:30,Estoril,Rio Ave,2,1,H,0,0,D,11,9,4,4,14,9,0,4,2,1,0,0,2.01,1.81
P1,22/02/2025,18:00,Benfica,Boavista,3,0,H,1,0,H,31,6,14,2,10,7,13,2,0,3,0,1,1.33,3.24
P1,22/02/2025,15:30,Casa Pia,Gil Vicente,1,0,H,0,0,D,10,4,1,0,14,10,2,5,1,2,0,0,2.44,1.55
P1,23/02/2025,20:30,Famalicao,Moreirense,2,0,H,0,0,D,17,8,4,6,19,17,3,1,3,3,0,0,2.49,1.52
P1,23/02/2025,18:00,AVS,Sp Lisbon,2,2,D,0,2,A,11,9,4,3,22,13,4,5,5,5,0,1,1.7,2.14
P1,23/02/2025,15:30,Estrela,Santa Clara,0,0,D,0,0,D,10,4,2,1,13,19,5,2,3,1,0,0,2.75,1.43
P1,23/02/2025,15:30,Arouca,Farense,2,2,D,0,1,A,12,17,6,7,16,16,4,9,2,3,0,0,2.18,1.67
P1,24/02/2025,20:15,Porto,Guimaraes,1,1,D,0,0,D,13,11,2,5,20,16,6,7,2,2,0,0,2.06,1.75
P1,01/03/2025,15:30,Nacional,Famalicao,2,1,H,1,0,H,15,15,5,3,18,12,1,6,3,4,0,0,2.21,1.66
P1,01/03/2025,18:00,Arouca,Porto,0,2,A,0,1,A,6,9,2,2,13,12,4,2,2,2,0,0,1.95,1.85
P1,01/03/2025,20:30,Guimaraes,Casa Pia,1,0,H,0,0,D,18,10,6,2,9,18,7,2,3,1,0,0,2.17,1.68
P1,02/03/2025,20:30,Rio Ave,Sp Braga,2,1,H,1,1,D,13,14,7,7,9,13,2,5,2,5,0,0,1.82,1.99
P1,02/03/2025,18:00,Farense,AVS,0,1,A,0,0,D,17,6,4,3,24,12,7,1,2,2,0,0,2.53,1.51
P1,02/03/2025,15:30,Moreirense,Estrela,1,1,D,0,0,D,11,7,2,1,20,13,4,1,2,4,0,0,2.47,1.53
P1,02/03/2025,15:30,Boavista,Santa Clara,1,0,H,0,0,D,12,11,5,1,10,19,9,5,4,3,0,0,2.58,1.48
P1,03/03/2025,20:15,Sp Lisbon,Estoril,3,1,H,2,0,H,13,8,6,2,10,10,6,6,1,1,0,1,1.43,2.72
P1,07/03/2025,20:15,Estrela,Gil Vicente,1,1,D,0,0,D,8,10,3,2,22,10,7,7,5,2,0,0,2.49,1.53
P1,08/03/2025,18:00,Benfica,Nacional,3,0,H,2,0,H,18,12,12,3,11,11,5,3,0,3,0,0,1.46,2.64
P1,08/03/2025,15:30,AVS,Arouca,0,1,A,0,0,D,9,20,1,8,15,17,1,7,1,1,0,0,2.26,1.64
P1,08/03/2025,20:30,Sp Braga,Porto,1,0,H,1,0,H,7,7,4,3,16,14,7,3,2,4,1,0,1.97,1.83
P1,08/03/2025,18:00,Estoril,Farense,2,2,D,0,0,D,13,14,4,4,17,18,4,7,2,1,0,0,2.22,1.65
P1,09/03/2025,15:30,Santa Clara,Moreirense,1,1,D,0,0,D,13,9,5,3,15,11,4,3,1,2,0,0,2.67,1.45
P1,09/03/2025,18:00,Casa Pia,Sp Lisbon,1,3,A,1,2,A,10,17,3,6,9,10,4,4,4,3,0,0,1.79,2.02
P1,09/03/2025,20:30,Boavista,Guimaraes,1,2,A,1,0,H,7,19,4,8,17,16,2,7,2,1,0,0,2.22,1.65
P1,10/03/2025,20:15,Famalicao,Rio Ave,1,0,H,1,0,H,16,13,7,4,22,13,5,1,1,2,0,0,2.13,1.7
P1,15/03/2025,15:30,Farense,Sp Braga,0,1,A,0,0,D,11,10,3,4,19,14,12,4,2,1,0,0,2.21,1.65
P1,15/03/2025,15:30,Gil Vicente,Santa Clara,0,1,A,0,1,A,12,3,2,1,12,21,5,0,2,2,0,0,2.83,1.41
P1,15/03/2025,20:30,Sp Lisbon,Famalicao,3,1,H,1,1,D,18,9,9,3,10,13,11,4,4,1,1,0,1.65,2.2
P1,15/03/2025,18:00,Porto,AVS,2,0,H,1,0,H,20,8,10,2,19,8,4,3,3,4,0,1,1.65,2.21
P1,16/03/2025,20:30,Guimaraes,Estrela,2,0,H,1,0,H,12,9,6,0,15,17,8,2,1,2,0,0,2.06,1.75
P1,16/03/2025,18:00,Rio Ave,Benfica,2,3,A,0,1,A,7,20,2,8,16,12,3,11,3,1,1,0,1.56,2.38
P1,16/03/2025,20:30,Moreirense,Boavista,1,0,H,1,0,H,21,9,3,4,14,16,6,3,4,6,0,1,2.38,1.57
P1,16/03/2025,15:30,Arouca,Estoril,1,1,D,1,0,H,3,12,1,3,14,14,3,4,0,1,0,0,2.04,1.76
P1,16/03/2025,15:30,Nacional,Casa Pia,3,1,H,1,0,H,14,10,6,3,11,13,2,5,2,1,0,0,2.21,1.66
P1,28/03/2025,20:15,Gil Vicente,Benfica,0,3,A,0,1,A,7,18,2,7,9,16,5,2,4,2,0,0,1.8,2.0
P1,29/03/2025,20:30,Sp Braga,Arouca,2,1,H,2,0,H,14,8,5,1,12,9,7,1,2,2,0,0,1.87,1.91
P1,29/03/2025,18:00,Estrela,Sp Lisbon,0,3,A,0,0,D,7,13,0,7,18,18,3,2,7,1,2,0,1.72,2.08
P1,29/03/2025,15:30,Casa Pia,Rio Ave,2,1,H,1,1,D,11,12,3,5,19,12,7,4,5,1,0,0,2.12,1.71
P1,30/03/2025,20:30,Moreirense,Guimaraes,2,2,D,1,1,D,11,11,3,3,11,15,2,3,2,2,0,0,2.52,1.5
P1,30/03/2025,15:30,Santa Clara,Nacional,1,0,H,1,0,H,13,9,5,4,23,16,3,4,3,3,0,1,2.53,1.49
P1,30/03/2025,15:30,Famalicao,AVS,4,1,H,0,0,D,16,6,4,1,15,21,4,2,2,2,0,0,2.26,1.61
P1,30/03/2025,18:00,Estoril,Porto,1,2,A,1,1,D,3,14,2,6,19,13,1,6,4,2,0,0,1.96,1.82
P1,01/04/2025,20:15,Boavista,Gil Vicente,1,3,A,0,0,D,7,14,3,9,21,13,3,3,1,3,1,1,2.37,1.58
P1,02/04/2025,20:15,Benfica,Farense,3,2,H,2,1,H,13,12,7,6,13,13,5,4,1,1,0,0,1.45,2.68
P1,04/04/2025,20:15,AVS,Estoril,0,3,A,0,2,A,9,14,2,8,13,18,4,3,3,1,0,0,2.29,1.61
P1,05/04/2025,18:00,Arouca,Famalicao,1,2,A,0,1,A,15,6,8,4,17,16,3,7,3,5,0,0,2.12,1.7
P1,05/04/2025,20:30,Guimaraes,Santa Clara,2,0,H,1,0,H,9,15,3,5,11,16,7,6,1,2,0,0,2.67,1.45
P1,06/04/2025,18:00,Nacional,Estrela,0,1,A,0,0,D,19,12,4,3,15,14,7,5,1,2,0,0,2.35,1.57
P1,06/04/2025,15:30,Gil Vicente,Moreirense,0,1,A,0,0,D,12,8,4,3,15,14,7,0,3,4,0,0,2.51,1.5
P1,06/04/2025,20:30,Porto,Benfica,1,4,A,0,2,A,14,14,3,5,17,11,2,6,3,1,0,0,1.99,1.8
P1,07/04/2025,20:15,Rio Ave,Boavista,0,2,A,0,1,A,17,6,2,4,15,12,9,2,3,2,0,0,2.09,1.71
P1,07/04/2025,20:45,Sp Lisbon,Sp Braga,1,1,D,1,0,H,15,9,7,3,11,21,4,0,3,5,0,1,1.72,2.09
P1,07/04/2025,18:45,Farense,Casa Pia,0,0,D,0,0,D,11,2,5,0,18,21,13,3,4,2,0,0,2.41,1.54
P1,11/04/2025,20:15,Gil Vicente,Guimaraes,0,1,A,0,0,D,7,7,1,1,12,18,1,5,1,6,0,0,2.39,1.57
P1,12/04/2025,18:00,Santa Clara,Sp Lisbon,0,1,A,0,0,D,10,7,1,4,18,11,3,3,4,2,1,1,2.14,1.69
P1,12/04/2025,15:30,Famalicao,Estoril,3,0,H,0,0,D,9,6,4,2,20,22,3,8,3,4,0,0,2.15,1.68
P1,12/04/2025,15:30,Boavista,Nacional,0,1,A,0,1,A,21,15,8,5,16,12,7,7,3,4,1,0,2.18,1.66
P1,12/04/2025,20:30,Casa Pia,Porto,0,1,A,0,1,A,5,10,2,3,12,16,4,3,2,2,0,0,2.12,1.7
P1,13/04/2025,20:30,Moreirense,Rio Ave,0,2,A,0,0,D,8,10,1,4,13,26,2,2,4,5,1,0,2.21,1.64
P1,13/04/2025,18:00,Sp Braga,AVS,4,1,H,3,1,H,18,4,8,2,13,8,7,3,2,2,0,0,1.78,2.02
P1,13/04/2025,18:00,Benfica,Arouca,2,2,D,0,0,D,26,8,8,5,6,12,11,5,1,3,0,0,1.4,2.81
P1,13/04/2025,15:30,Estrela,Farense,0,1,A,0,0,D,13,10,3,5,22,11,7,3,1,0,0,0,2.56,1.48
P1,18/04/2025,20:30,Sp Lisbon,Moreirense,3,1,H,2,0,H,20,6,10,2,8,17,4,2,2,3,0,0,1.62,2.25
P1,18/04/2025,18:00,Porto,Famalicao,2,1,H,1,0,H,8,12,6,4,17,13,4,5,2,3,1,0,1.88,1.91
P1,18/04/2025,15:30,Farense,Boavista,0,1,A,0,0,D,12,6,4,2,8,15,4,4,0,5,0,0,2.16,1.67
P1,18/04/2025,15:30,Rio Ave,Santa Clara,1,1,D,1,0,H,8,17,3,5,15,14,6,4,2,2,0,0,2.42,1.54
P1,19/04/2025,15:30,Nacional,Gil Vicente,0,3,A,0,1,A,22,8,7,4,8,12,9,0,0,3,1,0,2.24,1.63
P1,19/04/2025,15:30,AVS,Casa Pia,1,1,D,1,0,H,10,6,3,4,14,11,3,4,7,2,0,0,2.36,1.56
P1,19/04/2025,18:00,Arouca,Estrela,1,0,H,0,0,D,19,8,6,4,17,16,4,4,4,4,0,0,2.14,1.69
P1,19/04/2025,20:30,Guimaraes,Benfica,0,3,A,0,1,A,17,8,6,7,10,12,7,3,2,4,0,0,1.87,1.93
P1,19/04/2025,18:00,Estoril,Sp Braga,0,2,A,0,2,A,6,5,3,3,11,15,1,2,1,0,0,0,2.0,1.8
P1,25/04/2025,20:30,Famalicao,Sp Braga,1,1,D,1,0,H,9,13,4,3,16,15,6,9,1,4,0,0,2.21,1.66
P1,26/04/2025,18:00,Gil Vicente,Farense,1,0,H,0,0,D,14,8,3,2,16,12,4,1,1,3,0,0,2.3,1.6
P1,26/04/2025,15:30,Santa Clara,Arouca,2,0,H,2,0,H,9,15,4,5,14,14,3,5,4,5,0,1,2.32,1.58
P1,26/04/2025,20:30,Estrela,Porto,2,0,H,1,0,H,11,12,5,3,17,14,5,11,5,3,0,0,2.01,1.8
P1,27/04/2025,18:00,Benfica,AVS,6,0,H,4,0,H,23,10,11,3,11,12,10,4,1,3,0,0,1.28,3.48
P1,27/04/2025,18:00,Guimaraes,Rio Ave,3,0,H,3,0,H,25,10,6,5,16,7,9,1,1,2,0,0,1.82,1.96
P1,27/04/2025,15:30,Moreirense,Nacional,1,1,D,0,0,D,8,18,3,4,10,13,2,5,1,0,0,0,2.19,1.65
P1,27/04/2025,20:30,Boavista,Sp Lisbon,0,5,A,2,0,H,6,23,0,12,14,14,3,5,3,4,0,0,1.54,2.38
P1,29/04/2025,20:30,Casa Pia,Estoril,1,3,A,1,1,D,8,11,4,4,12,14,4,4,2,1,1,1,2.17,1.65
P1,02/05/2025,20:15,Porto,Moreirense,3,1,H,1,1,D,15,5,4,4,14,12,9,2,3,3,0,0,1.71,2.12
P1,03/05/2025,20:30,Estoril,Benfica,1,2,A,0,2,A,10,10,2,3,15,13,2,4,2,2,0,0,1.37,2.91
P1,03/05/2025,15:30,Farense,Famalicao,2,1,H,1,1,D,14,9,6,4,22,19,4,10,7,3,0,1,2.21,1.65
P1,03/05/2025,15:30,Nacional,Guimaraes,1,2,A,0,1,A,16,11,1,4,15,13,6,3,2,3,0,0,1.96,1.84
P1,03/05/2025,18:00,Sp Braga,Santa Clara,1,1,D,0,1,A,17,5,4,3,15,15,8,0,0,6,0,0,2.4,1.54
P1,04/05/2025,18:00,Arouca,Casa Pia,0,0,D,0,0,D,15,4,3,1,14,14,5,0,2,6,1,2,2.11,1.7
P1,04/05/2025,20:30,Sp Lisbon,Gil Vicente,2,1,H,0,1,A,16,1,3,1,13,11,9,2,3,3,0,0,1.46,2.58
P1,05/05/2025,19:30,Rio Ave,Estrela,2,0,H,0,0,D,19,8,6,3,17,16,5,3,4,6,0,0,2.06,1.75
P1,05/05/2025,20:15,AVS,Boavista,1,2,A,0,0,D,13,14,5,3,21,12,4,5,4,2,0,0,2.15,1.67
P1,10/05/2025,20:30,Casa Pia,Sp Braga,2,1,H,1,1,D,5,21,3,6,19,13,2,7,0,0,0,0,2.01,1.79
P1,10/05/2025,18:00,Benfica,Sp Lisbon,1,1,D,0,1,A,14,7,1,4,24,14,6,2,4,2,0,0,1.68,2.15
P1,10/05/2025,15:30,Nacional,Rio Ave,3,3,D,0,3,A,12,13,5,7,11,12,4,5,1,4,0,0,1.89,1.89
P1,10/05/2025,20:30,Gil Vicente,Arouca,1,1,D,0,0,D,15,8,5,4,17,15,4,1,1,3,0,0,2.13,1.69
P1,10/05/2025,15:30,Santa Clara,Famalicao,2,1,H,1,0,H,16,12,5,4,23,14,3,6,7,2,1,1,2.49,1.5
P1,11/05/2025,18:00,Guimaraes,Farense,1,2,A,0,1,A,21,7,4,3,15,7,16,3,4,4,0,0,1.94,1.84
P1,11/05/2025,18:00,Moreirense,Estoril,2,2,D,1,0,H,9,7,5,5,20,16,2,7,4,4,0,0,2.06,1.74
P1,11/05/2025,15:30,Estrela,AVS,0,1,A,0,0,D,11,18,3,2,9,11,1,6,0,3,0,0,2.16,1.66
P1,11/05/2025,20:30,Boavista,Porto,1,2,A,1,2,A,9,16,4,7,13,19,0,4,4,2,1,1,1.75,2.05
P1,16/05/2025,19:00,Famalicao,Casa Pia,2,1,H,1,0,H,18,5,4,1,14,15,13,4,2,6,0,0,1.87,1.93
P1,16/05/2025,19:00,Rio Ave,Gil Vicente,1,1,D,1,1,D,6,11,3,3,11,8,6,7,1,0,0,0,1.85,1.96
P1,17/05/2025,18:00,Porto,Nacional,3,0,H,1,0,H,10,11,4,5,11,15,2,8,1,7,0,1,1.56,2.38
P1,17/05/2025,18:00,Farense,Santa Clara,1,2,A,1,1,D,12,16,2,5,13,20,3,6,2,5,0,0,2.48,1.51
P1,17/05/2025,18:00,Sp Braga,Benfica,1,1,D,1,0,H,17,13,7,2,15,8,6,6,4,2,1,0,1.63,2.23
P1,17/05/2025,18:00,AVS,Moreirense,0,3,A,0,2,A,8,19,3,11,24,10,2,4,7,3,1,0,2.17,1.67
P1,17/05/2025,18:00,Arouca,Boavista,4,1,H,3,1,H,14,21,7,5,16,16,2,11,1,2,0,0,1.88,1.91
P1,17/05/2025,18:00,Estoril,Estrela,4,0,H,4,0,H,10,11,6,3,18,13,4,4,2,2,0,0,1.98,1.82
P1,17/05/2025,18:00,Sp Lisbon,Guimaraes,2,0,H,0,0,D,18,2,7,0,14,17,7,1,3,4,0,0,1.56,2.38
