Div,Date,Time,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR
E1,2023-11-11,15:00,Ipswich,Swansea,3,2,H,2,1,H,22,7,9,4,15,9,6,2,2,1,0,1
E1,2023-11-24,20:00,Rotherham,Leeds,1,1,D,1,1,D,6,18,3,5,11,4,4,3,0,0,0,0
E1,2023-11-25,15:00,Preston,Cardiff,1,2,A,0,0,D,4,19,2,8,9,6,6,13,3,1,1,0
E1,2023-11-25,17:30,West Brom,Ipswich,2,0,H,1,0,H,10,6,4,0,5,12,4,5,1,2,0,0
E1,2023-11-25,15:00,Swansea,Hull,2,2,D,2,0,H,14,18,4,9,12,11,2,1,0,2,0,0
E1,2023-11-25,15:00,Stoke,Blackburn,0,3,A,0,1,A,12,7,1,4,11,9,7,1,2,1,0,0
E1,2023-11-25,15:00,Norwich,QPR,1,0,H,1,0,H,7,9,1,3,18,12,4,7,4,4,0,0
E1,2023-11-25,15:00,Plymouth,Sunderland,2,0,H,2,0,H,10,24,2,5,12,5,4,14,4,1,0,0
E1,2023-11-25,15:00,Leicester,Watford,2,0,H,0,0,D,23,9,8,1,5,14,6,2,2,5,0,1
E1,2023-11-25,15:00,Huddersfield,Southampton,1,1,D,0,1,A,10,16,2,4,5,11,2,7,4,1,0,0
E1,2023-11-25,15:00,Bristol City,Middlesbrough,3,2,H,2,0,H,10,12,8,4,8,12,3,8,2,2,0,0
E1,2023-11-25,15:00,Birmingham,Sheffield Weds,2,1,H,1,1,D,13,16,4,4,11,11,6,6,1,0,0,0
E1,2023-11-25,15:00,Millwall,Coventry,0,3,A,0,1,A,20,11,5,9,12,10,4,3,2,1,0,0
E1,2023-11-28,20:00,Watford,Norwich,3,2,H,2,2,D,21,12,9,5,14,12,7,5,1,4,0,0
E1,2023-11-28,19:45,Middlesbrough,Preston,4,0,H,3,0,H,13,6,8,1,15,14,7,3,0,2,0,0
E1,2023-11-28,19:45,QPR,Stoke,4,2,H,1,1,D,19,12,9,4,13,11,13,7,2,5,0,1
E1,2023-11-28,19:45,Coventry,Plymouth,1,0,H,0,0,D,13,13,3,3,10,11,7,6,1,3,0,0
E1,2023-11-28,19:45,Cardiff,West Brom,0,1,A,0,0,D,11,8,1,1,7,9,6,3,1,2,0,0
E1,2023-11-28,19:45,Hull,Rotherham,4,1,H,3,0,H,22,9,12,3,5,8,8,4,1,2,0,0
E1,2023-11-29,19:45,Blackburn,Birmingham,4,2,H,0,0,D,11,26,6,6,12,6,8,9,4,2,0,0
E1,2023-11-29,19:45,Leeds,Swansea,3,1,H,2,1,H,18,10,8,2,12,11,6,5,0,1,0,0
E1,2023-11-29,19:45,Sheffield Weds,Leicester,1,1,D,0,1,A,14,12,7,3,10,7,5,4,2,1,0,0
E1,2023-11-29,19:45,Southampton,Bristol City,1,0,H,0,0,D,14,8,5,1,11,14,6,3,3,1,0,0
E1,2023-11-29,19:45,Sunderland,Huddersfield,1,2,A,1,1,D,27,9,9,5,12,11,10,4,2,1,0,0
E1,2023-11-29,20:00,Ipswich,Millwall,3,1,H,3,0,H,19,5,7,3,9,13,4,2,2,3,0,0
E1,2023-12-01,20:00,Preston,QPR,0,2,A,0,0,D,7,8,1,5,11,11,6,4,1,1,0,0
E1,2023-12-02,15:00,Sheffield Weds,Blackburn,3,1,H,1,0,H,13,18,8,5,12,6,3,7,2,1,0,0
E1,2023-12-02,15:00,Plymouth,Stoke,2,1,H,1,1,D,16,9,8,4,3,15,7,8,1,2,0,0
E1,2023-12-02,15:00,Southampton,Cardiff,2,0,H,2,0,H,18,10,6,3,6,9,7,3,1,1,0,0
